test_date,playing_level,bat_speed_mph_group,pitch_speed_mph_group,jump_height_(imp-mom)_[cm]_mean_cmj,lower-limb_stiffness_[n/m]_mean_cmj,peak_power_[w]_mean_cmj,peak_power_/_bm_[w/kg]_mean_cmj,eccentric_braking_rfd_[n/s]_mean_cmj,eccentric_duration_[ms]_mean_cmj,concentric_duration_[ms]_mean_cmj,rsi-modified_[m/s]_mean_cmj,countermovement_depth_[cm]_mean_cmj,"cmj_stiffness_asymmetry_[%_l,r]_mean_cmj","eccentric_deceleration_impulse_(asymmetry)_[%_l,r]_mean_cmj","p1_concentric_impulse_asymmetry_[%_l,r]_mean_cmj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_cmj",concentric_peak_force_[n]_mean_cmj,eccentric_peak_force_[n]_mean_cmj,minimum_eccentric_force_[n]_mean_cmj,jump_height_(imp-mom)_[cm]_mean_sj,peak_power_[w]_mean_sj,peak_power_/_bm_[w/kg]_mean_sj,"p1_concentric_impulse_asymmetry_[%_l,r]_mean_sj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_sj",peak_vertical_force_[n]_max_imtp,net_peak_vertical_force_[n]_max_imtp,force_at_100ms_[n]_max_imtp,force_at_150ms_[n]_max_imtp,force_at_200ms_[n]_max_imtp,best_active_stiffness_[n/m]_mean_ht,best_jump_height_(flight_time)_[cm]_mean_ht,best_rsi_(flight/contact_time)_mean_ht,best_rsi_(jump_height/contact_time)_[m/s]_mean_ht,peak_takeoff_force_[n]_mean_pp,peak_eccentric_force_[n]_mean_pp,"peak_takeoff_force_asymmetry_[%_l,r]_mean_pp","peak_eccentric_force_asymmetry_[%_l,r]_mean_pp",TSpineRomR,TSpineRomL,ShoulderERL,ShoulderERR,ShoulderIRL,ShoulderIRR,pitching_session_date,pitch_speed_mph,pitching_max_hss,hitting_session_date,bat_speed_mph,hitting_max_hss,relative_strength,body_weight_[lbs]
2023-10-25,Pro,,90+,36.05,5690.61,5616.76,52.9,7068.35,495.75,328.0,0.51,-41.32,5.83,4.4,6.88,16.97,2477.85,2495.76,170.44,31.5,5410.49,50.96,-4.72,15.5,4530.7,3492.76,1591.4,2380.3,1964.4,31874.76,30.65,2.23,139.98,,,,,69.0,58.0,50.1,70.4,66.1,82.4,2023-10-31,91.3,36.1,,,,3.35,233.57
2023-10-25,Pro,,<80,33.04,5701.01,4677.06,49.86,7242.17,444.75,308.5,0.47,-36.34,-4.98,-8.57,1.48,24.76,2159.53,2172.5,100.65,27.93,4358.45,46.47,-10.55,22.11,4410.6,3492.31,1382.1,1491.2,1636.8,28133.25,29.07,1.99,116.03,,,,,55.0,54.0,48.5,52.0,45.3,39.9,2023-10-25,77.3,36.1,,,,3.8,206.36
2023-10-27,College,65-70,,40.46,6125.17,4388.91,53.99,8220.92,515.0,275.0,0.54,-37.32,7.53,15.85,11.55,34.45,2448.84,2471.69,184.98,34.57,4196.38,51.62,19.44,32.54,5301.4,4507.16,1282.0,1824.2,2492.9,59813.57,33.66,3.33,212.25,,,,,54.0,62.0,58.7,59.3,46.2,63.8,,,,2023-10-30,69.0,32.3,5.65,178.86
2023-10-27,College,<65,,42.25,5384.33,5375.33,53.86,8083.07,530.75,330.0,0.55,-49.53,1.4,0.75,2.29,-3.0,2680.56,2694.48,27.81,37.88,5331.83,53.42,12.69,1.9,4821.9,3847.22,1620.5,2042.5,2630.6,37838.94,30.28,2.49,148.29,,,,,60.0,60.0,54.6,57.5,50.1,61.8,,,,2023-10-30,64.3,21.9,3.93,219.56
2023-10-27,High School,70+,,31.54,9735.72,5804.75,50.52,11220.94,436.0,233.5,0.53,-28.43,-20.46,-22.74,-13.7,-14.04,2972.25,2976.77,216.52,25.16,4692.93,40.89,-14.18,-8.37,4491.9,3368.45,1851.9,2435.0,2818.0,67521.46,26.85,2.24,124.56,,,,,52.0,57.0,53.2,51.2,53.8,51.1,,,,2023-10-24,70.7,21.6,2.99,252.78
2023-10-28,High School,,<80,39.95,5237.43,4616.45,51.29,9394.65,477.0,311.75,0.63,-47.56,7.35,1.09,12.84,10.95,2476.41,2542.79,54.69,34.59,4597.95,51.09,-5.73,12.77,4014.5,3134.16,1256.2,1659.0,2126.9,43911.19,32.26,2.76,166.94,,,,,66.0,65.0,51.3,53.6,41.2,51.6,2023-11-07,73.0,52.5,,,,3.55,198.0
2023-10-30,Pro,65-70,,44.89,10817.58,6345.02,66.87,13247.34,403.67,198.67,0.79,-25.37,7.17,-4.29,6.73,-0.97,2874.49,2823.03,84.45,37.88,5866.45,61.82,14.98,2.8,4453.1,3522.25,2110.5,2210.3,2336.1,68592.72,25.71,2.8,154.18,,,,,47.0,55.0,50.6,54.2,39.4,40.8,,,,2023-10-30,67.7,29.8,3.79,208.76
2023-10-30,High School,<65,,28.49,3449.58,2039.42,41.0,3812.28,447.5,294.25,0.44,-32.38,-6.78,-5.8,-2.03,-6.85,1164.1,1183.07,65.65,25.46,1992.41,40.06,-2.47,-2.88,,,,,,30240.97,27.01,2.5,141.41,,,,,,,,,,,,,,2023-11-01,49.3,20.3,,109.43
2023-10-30,High School,<65,,26.94,4613.88,3154.56,43.71,4752.99,464.75,275.25,0.42,-28.21,9.51,22.48,11.55,0.94,1572.76,1477.12,177.92,24.55,2978.54,41.27,11.68,4.77,,,,,,28017.86,25.62,2.16,116.34,,,,,,,,,,,,,,2023-10-31,58.0,34.0,,158.8
2023-10-31,High School,,<80,29.54,4662.62,3217.6,43.8,4588.58,442.5,263.25,0.5,-34.63,-6.1,-6.99,-5.43,-1.45,1754.77,1766.75,161.06,25.62,3000.71,40.85,-4.49,2.97,3583.6,2864.77,909.5,1037.8,1249.1,139090.94,23.2,2.18,113.72,,,,,63.0,69.0,39.1,34.8,46.5,35.3,2023-10-30,69.5,44.1,,,,3.98,161.61
2023-10-31,High School,,80-85,35.98,5571.05,5435.62,50.2,6576.29,544.0,332.5,0.45,-40.74,7.62,0.63,4.83,3.65,2418.26,2431.82,169.07,30.65,5142.8,47.5,8.54,7.46,3957.2,2897.59,1717.6,2012.6,2431.5,32949.62,25.6,1.94,104.2,,,,,,,,,,,2023-10-30,80.4,34.9,,,,2.73,238.22
2023-10-31,Pro,65-70,,50.95,6016.09,5752.72,63.6,8549.0,485.75,260.75,0.76,-40.46,-12.44,-19.21,-7.39,-5.28,2541.12,2548.42,113.53,43.01,5437.31,60.11,-8.3,-2.06,4244.0,3359.93,1914.6,2337.2,2781.6,49725.95,40.81,3.19,227.18,,,,,54.0,54.0,49.5,51.2,54.5,52.0,,,,2023-10-30,69.7,19.3,3.79,198.99
2023-11-01,High School,<65,,21.13,2498.04,1602.11,37.42,2432.17,465.5,351.25,0.32,-32.23,21.7,22.64,31.15,22.35,854.0,879.57,77.41,19.91,1590.01,37.13,24.85,16.78,,,,,,19449.59,18.75,2.13,99.67,,,,,,,,,,,,,,2023-11-01,45.3,31.2,,94.2
2023-11-01,College,,80-85,41.56,6680.68,5436.71,59.14,9349.72,522.25,234.0,0.57,-32.06,3.93,3.8,3.62,7.08,2410.98,2367.19,244.03,32.04,4219.89,45.91,0.1,3.93,3080.1,2179.95,1304.0,1693.2,2037.1,67736.57,29.67,2.46,148.54,,,,,54.0,53.0,31.3,38.1,24.6,32.9,2023-10-31,82.1,16.2,,,,2.42,202.25
2023-11-01,High School,<65,,30.69,2643.13,2100.46,42.72,3355.67,501.5,298.0,0.44,-39.07,3.21,2.07,5.23,5.53,1085.59,1072.51,41.9,26.92,2078.88,42.28,-1.76,6.35,,,,,,21232.17,27.18,2.07,119.98,,,,,,,,,,,,,,2023-10-30,51.0,18.8,,108.17
2023-11-01,High School,65-70,,46.71,3698.32,4127.64,57.96,5366.91,543.75,333.0,0.55,-49.18,1.7,-1.31,3.4,0.68,1859.67,1862.19,38.66,43.2,4199.76,58.97,3.17,2.39,3582.3,2883.87,1026.0,1439.9,1925.1,64573.6,26.85,2.96,170.38,,,,,,,,,,,,,,2023-10-31,66.7,42.1,4.13,156.68
2023-11-01,High School,65-70,,27.22,6958.06,4725.13,46.6,6304.25,478.5,253.25,0.44,-24.26,4.17,16.65,8.82,11.16,2295.76,2066.11,378.52,27.01,4334.48,42.75,5.74,11.16,,,,,,35640.36,22.21,1.7,86.63,,,,,,,,,,,,,,2023-10-31,65.1,15.5,,223.08
2023-11-01,High School,<65,,31.52,3753.33,3228.12,47.22,3193.25,589.25,265.0,0.38,-30.0,9.4,13.36,6.12,7.85,1575.61,1549.01,422.55,27.93,3137.32,45.89,24.2,6.36,,,,,,14135.86,24.32,1.54,84.01,,,,,,,,,,,,,,2023-10-30,55.8,18.3,,150.41
2023-11-01,High School,<65,,41.17,3559.81,3409.47,56.64,4440.77,491.0,308.75,0.54,-41.47,14.58,14.7,8.85,-0.52,1559.69,1563.49,89.19,37.25,3383.91,56.21,20.64,4.91,2382.5,1789.79,823.9,1037.1,1550.3,34098.36,31.35,2.57,159.98,,,,,,,,,,,,,,2023-10-30,55.3,38.2,3.03,132.44
2023-11-01,High School,<65,,40.59,4695.45,3676.84,55.34,5622.63,471.25,245.25,0.59,-35.99,-6.0,-3.0,-0.86,-0.75,1852.29,1853.86,162.88,38.02,3627.97,54.61,4.06,1.2,3237.7,2589.68,1327.1,1853.2,2456.2,56328.94,32.1,3.17,193.07,,,,,,,,,,,,,,2023-10-30,57.0,20.4,3.97,146.17
2023-11-03,College,65-70,,37.44,5785.47,5154.94,64.09,5876.01,339.5,226.75,0.75,-18.43,3.34,-3.95,-6.34,4.15,2383.68,1511.26,439.59,37.16,4310.04,53.58,-6.25,4.15,3880.3,3093.71,1332.0,1949.3,2515.0,40799.78,29.31,2.36,134.62,,,,,56.0,52.0,34.2,34.1,26.6,40.9,,,,2023-11-07,68.0,19.5,3.92,176.97
2023-11-03,High School,<65,,37.42,3136.97,3469.34,52.19,3232.26,509.5,327.0,0.48,-39.75,7.2,1.36,0.78,5.02,1420.08,1341.32,100.43,33.02,3393.0,51.05,-1.1,5.89,,,,,,27399.15,35.55,2.82,184.05,,,,,,,,,,,,,,2023-11-01,58.5,29.6,,146.23
2023-11-03,High School,<65,,32.41,3249.73,2800.9,43.19,3994.14,552.0,324.25,0.42,-44.87,4.93,15.65,5.59,-0.41,1565.75,1568.19,109.37,28.71,2780.33,42.87,6.73,3.77,,,,,,28486.69,28.04,2.26,133.21,,,,,,,,,,,,,,2023-11-01,59.0,24.4,,142.67
2023-11-03,College,,<80,49.02,5862.49,6541.11,61.55,8343.23,533.25,291.0,0.65,-45.99,-10.37,-10.06,-9.69,-9.31,2875.54,2909.18,216.75,41.86,6217.21,58.5,-4.41,-6.26,5083.0,4047.42,1768.2,2259.5,2615.9,98986.43,27.77,2.0,117.63,,,,,65.0,58.0,41.2,52.7,43.3,64.0,2023-11-07,76.6,25.5,,,,3.88,233.82
2023-11-03,High School,,<80,35.11,4791.59,3702.62,50.12,5787.15,456.5,262.0,0.52,-37.01,-6.01,1.59,-5.29,-4.42,1857.6,1855.19,83.99,31.44,3520.34,47.65,0.45,2.34,2291.2,1569.63,1190.5,1396.3,1592.7,28493.49,33.4,2.43,151.43,,,,,60.0,61.0,26.3,29.8,27.8,29.8,2023-11-02,60.2,33.4,,,,2.17,162.54
2023-11-03,High School,<65,,41.25,4570.13,4633.8,58.58,6322.18,476.25,295.5,0.59,-40.47,7.43,13.45,9.02,2.75,1907.77,1953.51,108.78,37.53,4549.02,57.51,11.41,2.81,,,,,,35582.36,36.95,2.85,191.28,,,,,,,,,,,,,,2023-11-01,61.5,19.2,,174.02
2023-11-03,Pro,70+,,44.28,4975.6,5589.33,57.19,8120.94,499.5,286.0,0.74,-51.88,-8.88,1.51,-8.12,-11.39,2603.76,2640.87,60.55,42.51,5479.82,56.07,2.66,-11.08,5328.7,4375.2,1114.6,1185.2,1380.5,36123.83,28.84,2.3,139.9,,,,,61.0,57.0,53.7,57.3,57.8,51.2,,,,2023-10-23,75.9,35.6,4.57,215.01
2023-11-03,High School,<65,<80,26.88,2757.12,2300.09,40.45,3188.11,523.33,326.0,0.36,-40.79,-3.47,2.81,-0.5,-6.7,1310.42,1320.22,207.1,24.66,2259.19,39.73,5.4,-8.12,,,,,,39586.02,31.88,2.98,183.43,,,,,60.0,53.0,24.0,24.8,26.3,25.3,2023-11-02,66.5,42.7,2023-11-02,50.7,33.8,,125.09
2023-11-06,High School,<65,,24.45,7068.01,4200.6,35.95,6886.81,537.75,294.25,0.32,-31.14,2.55,1.37,2.01,6.96,2644.03,2644.85,443.91,20.3,3712.87,31.78,6.5,5.82,,,,,,48341.93,20.2,1.84,91.74,,,,,,,,,,,,,,2023-11-14,62.0,28.1,,257.05
2023-11-06,High School,65-70,,44.18,6130.4,5861.11,60.01,7353.14,488.75,275.25,0.61,-37.96,10.54,16.71,11.13,2.63,2455.39,2472.64,149.02,36.47,5570.91,57.03,25.09,5.55,3842.84,2880.81,1781.84,2405.09,2855.84,53106.36,30.21,2.54,154.04,,,,,,,,,,,,,,2023-11-06,69.4,16.8,3.01,214.9
2023-11-06,High School,65-70,,28.27,9184.59,4995.13,49.78,7042.1,457.0,213.75,0.46,-20.37,-0.72,20.92,1.19,8.23,2585.57,2236.5,399.75,28.31,4402.8,43.88,7.25,5.86,,,,,,28007.85,23.38,1.71,89.75,,,,,,,,,,,,,,2023-10-31,65.1,15.5,,220.75
2023-11-06,High School,<65,,34.05,3413.54,3162.14,50.19,3186.81,533.25,268.25,0.46,-34.24,12.47,13.33,12.19,5.47,1408.22,1350.85,195.72,30.93,2793.81,44.34,7.9,4.39,,,,,,24986.84,19.2,1.9,92.87,,,,,,,,,,,,,,2023-11-07,55.2,18.3,,138.62
2023-11-06,High School,<65,,19.87,2726.53,1932.54,33.7,2192.06,530.5,337.75,0.25,-31.66,12.17,24.87,18.05,16.58,1059.63,936.13,79.5,14.96,1594.52,27.8,8.94,7.56,,,,,,17217.63,16.7,1.36,60.8,,,,,,,,,,,,,,2023-11-07,35.1,11.8,,126.17
2023-11-06,High School,<65,,31.0,3256.42,2835.2,49.23,3198.28,555.5,261.75,0.4,-27.66,5.47,8.72,7.18,8.73,1285.7,1180.14,280.52,30.87,2821.47,48.99,0.09,4.74,1884.09,1317.36,892.84,1136.34,1355.34,15517.64,22.44,1.63,81.9,,,,,,,,,,,,,,2023-10-31,48.0,19.8,2.33,126.7
2023-11-06,High School,<65,,38.61,4491.81,3407.52,54.64,5009.7,418.75,252.25,0.59,-31.88,-2.48,-11.0,-3.43,-2.96,1525.78,1502.35,71.22,34.76,3089.13,49.54,-11.92,-1.9,,,,,,20192.29,34.94,2.45,156.38,,,,,,,,,,,,,,2023-10-31,55.9,28.4,,137.19
2023-11-06,High School,<65,,34.33,3640.19,3019.99,48.48,3491.07,516.5,283.75,0.48,-31.44,-1.02,-4.73,1.9,1.77,1391.25,1359.25,220.13,33.68,2941.52,47.23,3.66,-0.19,,,,,,28083.49,29.26,2.68,158.5,,,,,,,,,,,,,,2023-11-07,53.6,22.0,,137.04
2023-11-06,Pro,65-70,,40.06,6162.63,6246.0,55.81,7765.24,490.0,289.33,0.6,-40.73,-7.12,-14.95,-3.96,7.98,2595.48,2627.64,121.06,35.47,5523.94,49.36,-11.83,3.28,4244.62,3139.61,1928.87,2297.62,2682.62,38949.14,23.41,2.04,105.92,,,,,68.0,53.0,48.5,61.2,33.1,63.6,,,,2023-11-06,68.6,14.0,2.86,246.22
2023-11-06,High School,<65,,34.38,3888.39,3086.11,48.23,4563.28,464.25,294.75,0.53,-36.89,3.88,6.61,2.5,-2.41,1537.22,1552.16,118.66,32.8,3124.55,48.83,8.77,-1.61,,,,,,53270.82,33.11,2.86,180.05,,,,,,,,,,,,,,2023-11-07,56.9,20.4,,140.78
2023-11-06,High School,<65,,36.47,4077.34,3876.53,49.96,5181.76,535.5,317.5,0.45,-42.17,-9.95,-19.1,-4.18,-2.35,1788.85,1792.6,72.66,32.6,3649.75,47.04,-3.15,-6.05,3156.35,2392.02,2307.35,2386.85,2549.85,27623.47,27.3,2.3,131.95,,,,,,,,,,,,,,2023-11-08,63.0,25.5,3.14,170.7
2023-11-06,High School,<65,,24.26,2343.7,1887.14,39.25,1881.3,500.5,325.25,0.3,-30.98,-1.31,-14.08,-5.79,-6.84,955.85,858.53,138.85,23.5,1897.51,39.47,-6.97,-11.14,,,,,,17556.69,20.49,1.75,88.72,,,,,,,,,,,,,,2023-11-07,29.7,19.0,,105.78
2023-11-07,Pro,65-70,,36.92,6609.87,5257.06,53.81,6422.6,466.75,239.5,0.55,-32.56,3.78,-0.02,3.66,4.48,2363.48,2255.98,106.92,30.84,5051.99,51.71,-11.23,3.31,4024.79,3066.68,1652.79,2281.29,2868.04,48137.85,24.38,2.35,128.99,,,,,32.0,30.0,62.0,58.0,46.6,51.3,,,,2023-11-06,67.5,21.7,3.2,214.94
2023-11-07,High School,<65,<80,32.64,4267.84,3352.51,45.61,5284.79,486.0,326.75,0.43,-39.19,2.55,-0.39,5.92,0.78,1710.51,1713.38,40.88,27.43,3243.84,44.13,3.75,2.64,2600.49,1879.41,1507.99,1773.74,1923.49,55627.63,21.93,2.49,127.7,,,,,53.0,50.0,31.7,45.3,28.8,36.1,2023-11-06,68.5,36.2,2023-11-06,57.5,12.9,2.61,161.7
2023-11-07,Pro,70+,,,,,,,,,,,,,,,,,,,,,,,3544.63,2549.55,1643.38,2038.88,2433.63,,,,,,,,,30.0,40.0,43.2,38.6,34.6,37.5,,,,2023-11-06,72.5,16.4,,
2023-11-08,High School,<65,,31.44,2297.97,2534.4,45.17,2022.67,603.5,346.75,0.35,-37.89,-8.68,-18.79,-10.99,-4.68,1128.94,1075.19,202.5,28.08,2546.68,45.39,-5.26,-5.93,,,,,,33607.18,21.77,2.02,105.95,,,,,,,,,,,,,,2023-11-01,54.3,28.2,,123.44
2023-11-08,High School,<65,,38.65,2698.55,2896.79,51.31,2959.32,535.25,325.25,0.5,-40.4,5.45,7.47,6.32,0.32,1261.29,1227.17,136.98,34.54,2987.56,52.92,1.44,2.07,,,,,,24059.43,26.85,1.86,102.86,,,,,,,,,,,,,,2023-11-16,52.0,15.5,,124.21
2023-11-08,High School,<65,80-85,36.4,3551.29,4512.28,50.43,3046.74,624.33,340.67,0.39,-38.87,-5.08,-15.31,-8.14,-4.05,1836.5,1746.09,363.59,30.83,4098.86,45.81,-2.2,-4.72,3121.62,2239.22,1422.53,1456.81,1748.86,0.0,32.26,1.89,117.79,,,,,58.0,46.0,35.6,32.5,26.5,41.2,2023-11-06,81.8,16.1,2023-11-06,58.3,21.4,2.55,196.86
2023-11-08,High School,<65,,25.76,3432.98,2539.03,39.46,3336.54,490.25,296.5,0.36,-32.74,17.74,15.48,21.91,3.57,1294.94,1242.63,119.5,27.25,2608.99,40.55,17.33,7.89,,,,,,37106.21,22.84,2.32,121.45,,,,,,,,,,,,,,2023-11-06,51.7,24.9,,141.57
2023-11-08,High School,<65,,42.1,4670.17,4678.81,59.58,5912.86,486.5,299.25,0.54,-39.74,7.62,10.32,4.84,1.2,1911.24,1987.62,133.99,40.46,4694.07,59.77,10.67,2.48,3124.84,2340.5,1479.67,1647.89,1899.82,53753.85,35.36,2.69,177.64,,,,,,,,,,,,,,2023-11-01,61.5,19.2,3.04,172.77
2023-11-08,High School,<65,,44.95,3679.98,4785.85,57.7,5317.91,536.25,339.5,0.58,-49.59,-1.68,2.85,-4.48,-0.34,1899.98,1866.54,41.54,43.34,4950.34,59.68,-11.62,4.22,2731.2,1914.6,954.83,1134.84,1469.08,44233.56,33.38,2.52,161.97,,,,,,,,,,,,,,2023-11-01,65.0,21.0,2.35,182.49
2023-11-08,High School,<65,,45.3,3922.21,4469.99,58.39,5579.9,494.75,320.0,0.57,-47.61,7.55,8.58,6.81,8.7,1914.61,1918.29,50.36,38.82,4182.44,54.63,9.61,7.27,3038.97,2285.03,1225.22,1684.11,2018.95,31734.36,27.83,2.63,153.88,,,,,,,,,,,,,,2023-11-01,60.4,14.0,3.04,168.43
2023-11-08,High School,<65,,25.66,3956.22,2642.92,39.59,4248.54,496.0,314.0,0.36,-32.16,4.04,-1.89,3.8,5.93,1371.31,1357.06,83.94,23.45,2508.22,37.57,-12.2,-0.6,,,,,,32233.31,21.21,2.17,107.64,,,,,,,,,,,,,,2023-11-06,51.2,28.1,,146.87
2023-11-08,High School,<65,,30.72,5826.79,4526.17,45.29,6092.52,506.0,285.0,0.4,-36.68,-5.88,-0.72,-4.87,-5.99,2413.48,2401.48,260.98,27.02,4281.48,42.84,-3.64,-4.77,4593.76,3608.09,1268.99,1666.23,2217.94,32010.64,23.38,1.89,99.94,,,,,,,,,,,,,,2023-11-01,64.2,10.5,3.68,219.87
2023-11-08,High School,<65,,32.16,3890.55,2389.74,49.18,3529.56,418.0,240.25,0.49,-25.11,-9.44,-11.7,-7.76,-4.33,1163.13,1117.19,141.94,30.66,2370.21,48.78,4.85,-2.64,,,,,,38604.41,28.64,2.69,153.37,,,,,,,,,,,,,,2023-11-08,44.6,26.1,,106.9
2023-11-08,High School,<65,,31.15,4199.99,2601.77,45.12,4811.47,468.75,260.5,0.45,-30.8,-7.93,-8.65,-7.0,-2.64,1433.0,1428.13,142.56,28.44,2611.29,45.29,-13.84,-1.72,,,,,,49600.58,22.25,2.57,134.1,,,,,,,,,,,,,,2023-11-08,51.7,23.9,,126.85
2023-11-08,High School,<65,,30.75,5431.2,3381.82,49.53,6132.37,457.5,245.5,0.45,-27.24,-12.43,-28.13,-8.34,-4.5,1703.01,1662.89,190.2,29.27,3322.03,48.66,-6.68,0.92,,,,,,31750.97,26.82,2.31,130.15,,,,,,,,,,,,,,2023-10-30,56.7,26.6,,150.22
2023-11-08,High School,<65,,38.02,5141.29,4689.88,56.59,7035.74,460.75,297.25,0.5,-41.36,3.24,3.76,0.86,1.09,2106.06,2127.56,1.8,34.92,4284.33,51.7,2.21,1.24,2927.39,2104.51,1359.51,1879.57,2348.25,26377.94,23.21,1.9,102.34,,,,,,,,,,,,,,2023-11-06,55.4,8.5,2.59,182.31
2023-11-08,High School,<65,,18.63,2598.48,1846.94,33.22,2308.69,544.0,287.75,0.26,-30.13,-7.51,-16.9,-8.57,-1.45,1084.13,1047.44,268.25,16.51,1671.32,30.07,-6.84,-4.11,,,,,,26538.99,20.15,1.98,96.98,,,,,,,,,,,,,,2023-11-07,29.0,12.6,,122.3
2023-11-08,High School,<65,,28.33,2596.65,1998.14,42.16,2055.56,524.25,315.75,0.38,-29.95,-4.42,9.34,-10.15,-2.58,971.44,881.0,147.69,25.67,1913.92,40.38,-6.57,0.36,,,,,,19107.38,23.86,2.06,107.14,,,,,,,,,,,,,,2023-11-06,48.4,23.9,,104.28
2023-11-08,High School,<65,,34.89,2722.92,2266.57,49.35,2748.16,476.75,277.0,0.49,-33.61,8.78,16.79,5.01,8.45,1025.13,1014.81,102.19,31.58,2244.55,48.87,14.27,9.29,,,,,,21781.83,19.1,2.13,105.0,,,,,,,,,,,,,,2023-10-30,41.9,13.2,,101.05
2023-11-09,College,,<80,51.59,5047.04,5150.75,66.47,7199.8,443.75,288.75,0.67,-40.6,2.32,-1.22,1.78,1.89,2100.44,2106.57,58.82,44.26,5133.18,66.24,-6.11,4.77,3783.48,3020.52,1485.69,1783.92,2026.08,31415.85,35.88,2.61,166.36,,,,,54.0,61.0,41.9,44.4,37.6,38.3,2023-11-13,73.5,38.8,,,,3.97,170.48
2023-11-10,College,65-70,,43.85,6733.59,4898.15,64.15,11087.36,414.5,234.5,0.68,-32.14,14.56,13.22,10.77,4.92,2194.4,2243.59,85.15,35.68,4386.89,57.46,5.21,2.82,3857.34,3105.46,1078.1,1335.59,1627.84,41942.57,32.39,2.65,165.79,,,,,76.0,76.0,63.8,51.2,48.4,56.3,,,,2023-10-31,66.8,27.6,4.15,167.97
2023-11-10,High School,<65,,23.74,1667.49,1647.86,37.27,1314.18,582.5,354.0,0.3,-34.33,5.79,10.44,11.19,6.73,822.36,743.68,174.43,23.37,1654.32,37.42,12.63,7.71,,,,,,49374.35,20.0,2.08,99.71,,,,,,,,,,,,,,2023-11-07,21.4,14.6,,97.26
2023-11-10,High School,<65,,38.72,2741.76,3501.78,55.37,2852.61,606.5,327.25,0.48,-41.6,1.44,3.51,5.86,9.08,1450.33,1426.7,286.83,33.14,3300.02,52.18,5.9,5.77,,,,,,28088.23,34.38,2.51,160.22,,,,,,,,,,,,,,2023-11-08,55.8,7.5,,139.13
2023-11-10,High School,<65,,32.01,3826.24,2715.11,46.64,4265.25,496.5,275.25,0.48,-33.31,4.47,7.9,2.23,-5.67,1397.51,1394.39,120.82,32.92,2802.63,48.14,6.6,-3.73,,,,,,120998.07,32.9,3.08,194.57,,,,,,,,,,,,,,2023-11-06,59.5,35.3,,128.08
2023-11-10,High School,<65,,30.03,3359.61,2729.25,44.62,3645.32,524.5,316.0,0.39,-34.44,8.11,21.04,9.51,8.95,1270.14,1272.14,115.26,27.31,2579.82,42.17,20.45,14.62,,,,,,33727.56,24.4,2.03,110.28,,,,,,,,,,,,,,2023-11-06,50.8,9.5,,134.57
2023-11-10,High School,<65,,42.08,3410.91,4030.89,57.5,3478.32,600.5,285.25,0.53,-37.43,-10.61,-19.74,-14.78,-10.78,1632.01,1542.14,269.76,33.54,3471.0,49.51,-2.2,-9.32,,,,,,26766.46,31.9,2.31,141.92,,,,,,,,,,,,,,2023-11-06,54.4,17.2,,154.24
2023-11-10,High School,<65,,23.45,6964.91,3466.13,40.47,6978.31,422.5,249.25,0.38,-26.06,-4.08,-3.81,-4.13,7.0,1936.05,1904.61,100.93,20.11,3062.37,35.76,1.08,4.92,,,,,,47918.7,15.66,1.78,77.68,,,,,,,,,,,,,,2023-11-07,36.6,29.2,,188.41
2023-11-10,High School,<65,,41.12,4514.48,3448.6,57.85,5257.69,467.75,237.5,0.59,-28.63,-0.23,8.92,-1.15,-0.89,1522.55,1463.49,173.3,37.56,3198.97,53.67,9.25,2.07,,,,,,7359.27,37.6,2.92,192.16,,,,,,,,,,,,,,2023-10-30,51.5,29.3,,131.14
2023-11-10,High School,65-70,,39.34,6505.28,5158.7,58.9,8315.12,430.25,245.25,0.61,-31.29,-3.0,-1.64,-0.9,-5.63,2203.55,2196.68,166.68,34.77,5006.0,57.15,0.02,-4.16,4264.78,3405.52,1028.21,1270.29,1825.86,37225.22,28.49,2.27,133.85,,,,,,,,,,,,,,2023-10-31,65.2,19.0,3.96,192.7
2023-11-10,High School,<65,,43.31,4016.33,3606.62,62.73,5032.6,453.75,246.5,0.63,-34.66,0.73,5.75,1.47,0.74,1467.93,1463.43,73.74,39.53,3443.43,59.9,-2.69,0.41,3052.32,2490.1,1113.3,1492.63,1901.58,61851.53,15.57,2.27,96.6,,,,,,,,,,,,,,2023-10-31,54.2,25.5,4.42,126.48
2023-11-10,High School,<65,,44.23,3829.6,4276.73,59.51,4314.41,509.0,291.0,0.57,-41.0,-0.5,4.65,-2.29,2.01,1713.05,1704.68,137.87,37.76,3982.03,55.41,8.21,3.57,3140.56,2434.87,968.48,1271.83,1762.58,39484.75,32.43,2.88,177.11,,,,,,,,,,,,,,2023-11-06,62.3,34.3,3.45,158.11
2023-11-11,High School,<65,,30.26,5700.89,4537.01,46.65,6446.7,508.0,304.5,0.38,-34.57,-12.85,-11.33,-12.25,-1.99,2139.79,2140.29,175.67,25.38,4103.96,42.2,-2.91,-8.41,3002.45,2047.77,1425.15,1587.35,1847.39,57910.55,18.84,1.9,90.94,,,,,64.0,48.0,32.2,32.7,38.2,36.2,,,,2023-11-06,61.8,31.5,2.15,213.95
