session_swing,session,exit_velo_mph_x,blast_bat_speed_mph_x,bat_speed_mph_contact_x,sweet_spot_velo_mph_contact_x,sweet_spot_velo_mph_contact_y,sweet_spot_velo_mph_contact_z,bat_torso_angle_connection_x,attack_angle_contact_x,bat_speed_mph_max_x,bat_speed_xy_max_x,bat_torso_angle_ds_x,bat_torso_angle_ds_y,bat_torso_angle_ds_z,hand_speed_blast_bat_mph_max_x,hand_speed_mag_max_x,pelvis_angle_fm_x,pelvis_angle_fm_y,pelvis_angle_fm_z,pelvis_angle_fp_x,pelvis_angle_fp_y,pelvis_angle_fp_z,pelvis_angle_hs_x,pelvis_angle_hs_y,pelvis_angle_hs_z,torso_angle_fm_x,torso_angle_fm_y,torso_angle_fm_z,torso_angle_fp_x,torso_angle_fp_y,torso_angle_fp_z,torso_angle_hs_x,torso_angle_hs_y,torso_angle_hs_z,upper_arm_speed_mag_max_x,x_factor_fm_x,x_factor_fm_y,x_factor_fm_z,x_factor_fp_x,x_factor_fp_y,x_factor_fp_z,bat_max_x,bat_min_x,hand_speed_mag_fm_x,hand_speed_mag_fp_x,hand_speed_mag_maxhss_x,hand_speed_mag_seq_max_x,hand_speed_mag_stride_max_velo_x,hand_speed_mag_swing_max_velo_x,lead_knee_launchpos_x,lead_knee_stride_max_x,lead_wrist_fm_x,lead_wrist_swing_max_x,pelvis_angular_velocity_fm_x,pelvis_angular_velocity_fp_x,pelvis_angular_velocity_maxhss_x,pelvis_angular_velocity_seq_max_x,pelvis_angular_velocity_stride_max_x,pelvis_angular_velocity_swing_max_x,pelvis_fm_x,pelvis_fm_y,pelvis_fm_z,pelvis_launchpos_x,pelvis_launchpos_y,pelvis_launchpos_z,pelvis_loadedpos_x,pelvis_load_max_x,pelvis_stride_max_x,pelvis_stride_max_y,pelvis_stride_max_z,pelvis_swing_max_x,pelvis_swing_max_y,pelvis_swing_max_z,rear_elbow_fm_x,rear_elbow_fm_z,rear_elbow_launchpos_x,rear_elbow_stride_max_x,rear_elbow_stride_max_z,rear_elbow_swing_max_x,rear_elbow_swing_max_z,rear_hip_launchpos_x,rear_hip_stride_max_x,rear_hip_stride_max_y,rear_hip_stride_max_z,rear_shoulder_launchpos_x,rear_shoulder_stride_max_x,rear_shoulder_stride_max_y,rear_shoulder_stride_max_z,torso_angular_velocity_fm_x,torso_angular_velocity_fp_x,torso_angular_velocity_maxhss_x,torso_angular_velocity_stride_max_x,torso_angular_velocity_seq_max_x,torso_angular_velocity_swing_max_x,torso_fm_x,torso_fm_y,torso_fm_z,torso_launchpos_x,torso_launchpos_y,torso_launchpos_z,torso_loadedpos_x,torso_load_max_x,torso_pelvis_fm_x,torso_pelvis_launchpos_x,torso_pelvis_loadedpos_x,torso_pelvis_load_max_x,torso_pelvis_stride_max_x,torso_pelvis_stride_max_y,torso_pelvis_stride_max_z,torso_pelvis_swing_max_x,torso_stride_max_x,torso_stride_max_y,torso_stride_max_z,torso_swing_max_x,torso_swing_max_y,torso_swing_max_z,upper_arm_speed_mag_fm_x,upper_arm_speed_mag_fp_x,upper_arm_speed_mag_maxhss_x,upper_arm_speed_mag_seq_max_x,upper_arm_speed_mag_stride_max_velo_x,upper_arm_speed_mag_swing_max_velo_x,x_factor_hs_x,x_factor_hs_y,x_factor_hs_z,max_cog_velo_x
263_4,263,91.0,66.2,67.1407,66.7739,-3.1428,3.1083,120.2561,2.4093,67.9294,2569.283,56.6056,120.2561,-64.9996,22.053,2073.8618,23.7269,5.792,-33.1139,25.7961,1.1229,25.0902,24.0799,2.5606,-38.2161,28.9821,-17.862,-19.8606,29.1207,1.9745,-5.5882,28.5477,-17.3064,-24.7991,1274.8795,-4.4314,-26.92,2.5301,-5.8423,13.7524,-27.6621,624.4875,1.5191,100.6149,832.5549,785.6541,2073.8618,832.5549,2073.8618,40.1492,78.2694,24.9696,-19.0251,-109.9986,595.7372,596.9151,672.1288,636.4253,672.1288,-23.7269,5.792,-123.1139,-25.7961,1.1229,-64.9098,-103.4702,-90.1388,-26.3692,11.3506,-128.3884,-0.5375,11.3506,-1.3123,112.7081,97.2585,118.3137,119.2203,110.8698,119.2203,118.2034,47.9758,70.5672,3.2183,22.3086,61.9722,-18.1147,86.9445,5.5527,-47.7765,637.5873,613.4513,637.5873,858.1619,858.1619,-28.9821,-17.862,-109.8606,-29.1207,1.9745,-95.5882,-99.2666,-95.9865,2.5301,-27.6621,-6.3724,-11.6506,-6.3359,-27.0066,-27.6944,-27.6944,-29.8109,-17.8783,-115.5313,6.7559,39.7682,-3.2693,37.7745,731.6172,720.5068,1274.8795,731.6172,1274.8795,-3.5461,-23.5565,4.0071,1.2432
263_5,263,89.3,66.2,65.0624,63.5929,-13.1157,0.3023,122.63,0.2499,66.7524,2372.7351,57.2353,122.63,-71.5718,22.181,2082.6145,22.5766,4.8117,-29.6241,24.5191,1.0414,23.196,22.9611,1.8866,-32.1686,28.4043,-17.1553,-18.4062,26.5454,2.2305,-7.7906,28.4172,-16.0408,-22.3597,1107.498,-4.9866,-24.5417,1.8019,-4.5099,13.5816,-28.1058,598.39,2.8559,102.4497,768.0493,865.2233,2082.6145,768.0493,2082.6145,39.1358,73.2301,27.7695,-12.6818,-100.9964,620.4128,616.355,639.3188,639.3188,639.3188,-22.5766,4.8117,-119.6241,-24.5191,1.0414,-66.804,-100.9037,-88.8385,-25.0966,11.8379,-122.3219,2.9676,11.8379,-8.9889,113.8654,100.4633,111.2487,119.6015,108.9775,119.6015,112.7834,45.0492,68.3741,2.1428,22.9386,72.8221,-17.4714,82.7633,4.5247,-57.114,579.4623,624.9497,579.4623,813.783,813.783,-28.4043,-17.1553,-108.4062,-26.5454,2.2305,-97.7906,-96.4272,-93.7643,1.8019,-28.1058,-6.3637,-11.452,-5.2057,-26.274,-28.1058,-28.2496,-28.4994,-17.1686,-113.631,12.9162,38.5028,-9.5108,38.6202,700.7084,702.1844,1107.498,700.7084,1107.498,-4.5648,-20.3009,1.8844,1.2252
263_6,263,99.3,66.8,69.4095,67.7319,8.3748,11.8468,122.1572,9.6983,69.4095,2549.5454,61.7096,122.1572,-66.8447,21.8599,2168.4424,21.644,4.0112,-27.3868,25.2267,-0.7265,11.3706,21.7434,1.9435,-28.1455,28.3636,-16.2844,-19.3137,26.6971,-3.3455,-13.7389,28.3314,-15.4143,-21.7866,1103.2972,-5.8115,-21.809,-0.1481,-4.0567,7.9379,-24.033,615.4157,11.3883,102.9151,512.2017,907.7176,2168.4424,512.2017,2168.4424,40.3424,68.5482,28.3627,-10.9038,-65.9677,640.8766,638.5293,643.6376,640.8766,643.6376,-21.644,4.0112,-117.3868,-25.2267,-0.7265,-78.6294,-103.2841,-88.5695,-25.2267,12.0955,-118.2834,4.3563,12.0955,-11.2612,115.9319,102.0367,116.5934,119.6028,114.6635,119.6028,119.7918,49.5154,66.349,0.689,25.5509,72.8397,-16.1805,82.0419,8.6234,-39.0917,469.7084,651.2979,469.7084,787.0276,787.0276,-28.3636,-16.2844,-109.3137,-26.6971,-3.3455,-103.7389,-100.2889,-94.5865,-0.1481,-24.033,-8.0496,-11.3213,-5.9099,-25.9053,-24.033,-25.9873,-28.4765,-16.6766,-113.4635,12.519,40.8505,-5.6406,46.05,546.5144,710.7533,1103.2972,546.5144,1103.2972,-5.7167,-18.4524,-0.6851,1.205
263_7,263,89.3,63.0,69.4094,68.6158,4.8752,7.8974,119.7092,6.4557,69.4094,2561.5251,63.4924,119.7092,-65.095,21.2917,2246.3594,23.6431,5.446,-32.3348,24.9306,1.4138,22.7902,23.5656,2.9629,-34.2242,29.0294,-16.2673,-20.8742,24.5425,1.0798,-7.4502,28.7413,-15.363,-23.8803,1137.7484,-4.6513,-24.4396,1.7049,-1.9386,12.1254,-27.8933,610.3809,15.3559,103.4887,744.8228,902.0603,2246.3594,744.8228,2246.3594,40.3069,69.4825,32.3067,-13.5218,-78.5938,637.0734,624.9527,656.2614,656.2614,656.2614,-23.6431,5.446,-122.3348,-24.9306,1.4138,-67.2098,-105.6526,-89.5877,-25.4051,11.4311,-124.3622,2.8733,11.4311,-5.9735,113.6657,105.4865,114.9967,116.9668,115.5033,116.9668,121.3443,42.2487,69.2046,3.3508,25.2775,71.306,-19.5411,83.5771,9.1706,-40.7419,589.5298,640.4023,589.5298,840.6874,840.6874,-29.0294,-16.2673,-110.8742,-24.5425,1.0798,-97.4502,-100.5268,-95.5255,1.7049,-27.8933,-5.3921,-11.0337,-4.781,-26.0964,-27.8933,-28.1039,-29.0496,-16.3354,-115.4256,14.8089,36.4881,-3.5799,23.4193,680.5596,723.0536,1137.7484,680.5596,1137.7484,-4.4107,-20.8998,2.0388,1.1871
263_8,263,88.0,69.2,68.7103,68.4016,0.9694,4.9537,120.7413,4.3662,70.5276,2603.1636,59.2999,120.7413,-62.3061,23.0628,2110.1086,24.0472,5.2509,-28.4392,25.3045,0.6737,20.6118,24.2431,1.6686,-31.8374,28.5696,-16.9974,-18.6896,26.1529,-0.1827,-9.7239,28.1481,-15.8195,-23.4578,1072.4287,-3.4236,-24.2425,-0.3694,-3.6537,11.7676,-28.1551,603.6233,8.86,104.4016,829.3122,924.0195,2110.1086,829.3122,2110.1086,38.0439,71.8104,31.0752,-13.7135,-114.6815,581.876,587.2169,647.0937,634.5626,647.0937,-24.0472,5.2509,-118.4392,-25.3045,0.6737,-69.3882,-99.3778,-88.6983,-26.0469,13.7113,-122.0213,-0.2994,13.7113,-8.9782,114.069,110.7717,113.3253,118.5099,118.7408,118.5099,120.5541,46.8781,67.9832,-0.2095,26.6026,65.6526,-11.3549,82.2873,7.1309,-61.8631,545.8024,600.2842,545.8024,818.09,818.09,-28.5696,-16.9974,-108.6896,-26.1529,-0.1827,-99.7239,-95.5632,-93.7811,-0.3694,-28.1551,-8.1898,-12.1018,-3.829,-28.1807,-28.1551,-28.2879,-28.5704,-17.109,-114.5166,6.602,36.5473,-12.3532,27.1848,609.8328,618.4893,1072.4287,609.8328,1072.4287,-2.9052,-19.3535,0.2756,1.2973
268_1,268,85.2,65.8,61.5536,61.3316,2.3044,-1.0143,86.172,-0.9704,62.4225,2573.4185,-120.5952,86.172,-34.0476,24.1818,1614.7701,32.6109,-0.8363,-15.8252,25.2746,10.7296,26.8777,32.1232,-2.4736,-15.3791,34.9074,-5.3252,-8.095,26.5075,12.6249,13.064,35.1176,-6.2684,-7.3012,1282.448,-2.1638,-7.9449,4.0861,0.8216,7.6887,-11.2892,610.9958,54.5976,101.4316,675.0377,587.788,1614.7701,675.0377,1614.7701,55.8901,85.9484,37.4129,7.1874,22.8407,610.4396,531.9077,782.3355,610.4396,782.3355,-32.6109,-0.8363,-105.8252,-25.2746,10.7296,-63.1223,-93.4837,-87.7737,-33.4399,10.7296,-105.8759,11.0816,15.9085,22.5658,119.7834,105.4714,119.9881,121.5335,109.6075,130.1053,126.0547,56.6829,70.3919,-7.3357,22.1413,48.136,-24.5836,86.7557,46.9368,-12.1546,684.5392,527.7691,684.5392,892.9048,892.9048,-34.9074,-5.3252,-98.095,-26.5075,12.6249,-76.936,-88.6893,-84.7098,4.0861,-11.2892,0.9281,0.7555,-2.7835,-8.3581,-11.9496,-11.9496,-35.2284,-8.1754,-98.9584,17.565,29.3309,23.0212,69.8562,551.0496,362.0356,1282.448,551.0496,1282.448,-2.6929,-7.5091,4.7952,1.027
268_2,268,85.8,61.8,60.8795,60.2772,-4.5067,-6.0948,88.5027,-5.9819,60.8795,2518.0027,-120.0426,88.5027,59.8798,23.3565,1494.0486,31.1778,0.8491,-15.9362,23.9088,8.9376,20.4626,31.4267,-1.8044,-16.0818,33.9149,-4.8117,-8.9321,26.0609,11.2367,7.7212,34.4695,-6.0411,-7.8263,1201.9187,-2.7218,-8.4645,3.0687,-0.5718,7.3317,-10.4403,630.1586,53.4397,100.7018,647.79,578.0248,1494.0486,647.79,1494.0486,57.0964,83.0605,37.6077,10.4959,41.561,565.7925,504.2637,752.4748,565.7925,752.4748,-31.1778,0.8491,-105.9362,-23.9088,8.9376,-69.5374,-91.6318,-85.6077,-33.6864,8.9376,-106.1112,8.8165,15.5643,15.4285,119.4303,100.4953,116.1096,121.9551,106.8598,126.9764,122.6617,54.5532,67.3331,-6.6086,23.2628,49.973,-22.0589,86.2925,47.5406,-4.4813,610.8182,508.0632,610.8182,848.9486,848.9486,-33.9149,-4.8117,-98.9321,-26.0609,11.2367,-82.2788,-88.1243,-83.6338,3.0687,-10.4403,-0.729,-1.2431,-2.8356,-8.4792,-10.7443,-10.7443,-34.95,-10.0286,-99.766,12.8316,28.7919,14.6221,64.976,483.5671,391.4838,1201.9187,483.5671,1201.9187,-2.8105,-7.9183,4.8157,1.0811
268_3,268,87.7,62.1,59.9446,59.7469,0.582,3.5719,90.6197,3.3985,60.8651,2543.8457,-119.3242,90.6197,204.1232,23.6759,1610.1302,34.8043,1.0442,-17.0072,25.2038,10.8497,24.2936,34.9256,-0.3767,-16.5276,36.429,-5.0377,-9.2964,26.5792,10.6083,10.1421,36.7897,-5.4354,-8.5865,1254.1333,-1.5923,-9.3895,2.869,0.6286,5.933,-12.5747,640.483,52.7393,104.6338,615.9017,585.1566,1610.1302,615.9017,1610.1302,58.4027,86.6067,31.1362,9.9145,26.3738,601.5999,579.8004,771.6179,601.5999,771.6179,-34.8043,1.0442,-107.0072,-25.2038,10.8497,-65.7064,-90.9797,-86.1653,-35.4023,10.8497,-107.032,10.3865,15.8837,21.3074,120.8925,104.9657,116.253,125.116,107.5792,129.9369,125.3485,58.283,71.9583,-10.6988,27.069,48.2248,-22.6263,78.0379,47.6955,4.8463,628.6172,580.5198,628.6172,874.5119,874.5119,-36.429,-5.0377,-99.2964,-26.5792,10.6083,-79.8579,-87.3289,-84.118,2.869,-12.5747,-1.1814,-2.0883,-2.2143,-9.5577,-12.6571,-12.6571,-37.0444,-10.4002,-99.7385,16.846,27.5626,21.1454,67.2714,499.0422,465.7087,1254.1333,499.0422,1254.1333,-1.7343,-8.6895,3.6098,1.1151
268_4,268,85.3,64.3,61.9569,61.6887,-3.0847,-0.4042,87.7486,-0.4827,62.7927,2623.9543,-119.2137,87.7486,-135.4183,24.1967,1667.3303,34.235,-0.7812,-16.8265,24.6596,10.7936,23.4151,34.3521,-1.6504,-16.4273,37.0765,-5.7618,-8.6813,25.6221,11.0892,9.2941,37.1844,-5.9069,-8.3339,1244.2194,-2.6739,-8.6958,3.923,1.061,6.2758,-12.3715,634.156,52.3802,100.6349,664.8476,556.8732,1667.3303,664.8476,1667.3303,70.6388,89.4368,34.0053,10.5828,17.5328,605.1044,535.4106,803.3361,605.1044,803.3361,-34.235,-0.7812,-106.8265,-24.6596,10.7936,-66.5849,-92.6714,-88.8968,-35.2822,10.7936,-106.8409,11.208,16.3652,20.4477,120.9226,99.8936,116.4614,121.5625,105.2467,129.492,124.9276,54.6522,71.0617,-8.0326,29.3597,50.6534,-20.8139,86.7467,48.8518,-11.5589,660.9295,535.0621,660.9295,892.9454,892.9454,-37.0765,-5.7618,-98.6813,-25.6221,11.0892,-80.7059,-88.9573,-86.1852,3.923,-12.3715,-0.3467,-0.5198,-2.7775,-10.1927,-12.7633,-12.7633,-37.3921,-9.0623,-99.5468,17.6962,28.0578,19.8267,60.7046,545.1251,429.0033,1244.2194,545.1251,1244.2194,-2.5992,-8.0788,4.262,1.1892
268_5,268,88.3,64.9,60.2521,59.8936,-4.9226,-2.0546,90.554,-1.8681,61.6432,2556.3052,-121.5471,90.554,-103.564,24.0266,1650.4827,34.6353,-1.9892,-15.4467,24.6254,9.6469,24.6283,34.7802,-2.9763,-14.9198,36.2629,-6.3241,-7.3828,26.2724,7.8072,8.8042,36.7413,-6.6985,-6.6708,1240.8046,-1.3377,-8.1475,4.1473,0.1111,5.1082,-14.9015,641.3624,54.9608,100.1689,647.662,647.662,1650.4827,647.662,1650.4827,57.4649,87.4082,38.8454,9.7045,11.0826,594.8754,594.8754,740.6725,594.8754,740.6725,-34.6353,-1.9892,-105.4467,-24.6254,9.6469,-65.3717,-92.3794,-89.5064,-36.0048,9.6469,-105.6265,10.3925,13.8478,21.9629,121.206,103.0549,113.1905,122.1988,106.3983,129.7449,126.0769,60.7078,73.1208,-9.0084,26.9797,53.5298,-23.8323,87.7231,46.5686,-15.8355,593.1567,593.1567,593.1567,875.5445,875.5445,-36.2629,-6.3241,-97.3828,-26.2724,7.8072,-81.1958,-87.559,-86.3522,4.1473,-14.9015,0.4238,-0.434,-2.1513,-8.9283,-14.9015,-14.9015,-36.8209,-9.9742,-98.9272,15.381,24.6905,20.2795,51.6043,390.6429,390.6429,1240.8046,390.6429,1240.8046,-1.5778,-7.7604,4.6175,1.0631
268_6,268,89.1,62.3,59.1794,58.3259,6.7542,6.5758,86.4743,6.3943,60.9943,2545.1636,-119.0867,86.4743,-22.3137,23.7098,1698.7469,32.1056,-2.3417,-16.1457,24.7437,8.6914,17.6539,32.1336,-2.2577,-16.1972,34.7825,-6.4443,-7.9749,25.2409,8.2253,4.9393,34.7525,-6.3979,-8.0384,1243.7411,-2.3718,-7.8169,4.712,0.8851,4.9874,-11.5502,640.5152,54.9198,102.6494,620.236,603.2103,1698.7469,620.236,1698.7469,57.351,89.0683,34.721,8.9291,-0.2355,549.7241,538.7245,775.6999,549.7241,775.6999,-32.1056,-2.3417,-106.1457,-24.7437,8.6914,-72.3461,-94.1402,-88.2364,-33.6353,8.6914,-106.473,11.8591,13.1296,20.9755,121.8272,100.7525,114.8982,122.4806,101.0926,130.5948,126.7268,56.8856,68.5733,-7.627,20.6686,55.2052,-20.4848,90.5039,47.3438,-9.6167,570.8179,545.6484,570.8179,877.1423,877.1423,-34.7825,-6.4443,-97.9749,-25.2409,8.2253,-85.0607,-89.5831,-85.33,4.712,-11.5502,0.9228,0.4796,-2.8934,-8.6464,-11.5881,-11.5881,-35.7561,-9.1725,-99.7175,19.853,24.7535,22.3467,49.6645,446.7136,426.9272,1243.7411,446.7136,1243.7411,-2.3229,-7.8444,4.6792,1.0811
268_7,268,85.0,60.5,59.9956,59.3094,-7.8909,1.8198,84.3519,1.4685,59.9956,2527.5735,-122.0317,84.3519,60.5892,23.9,1679.2767,31.5599,-2.8276,-13.7556,23.9717,9.2984,24.5933,31.5364,-1.4476,-16.0855,35.2885,-7.5358,-5.2613,23.7631,10.3963,9.8154,34.7516,-6.2467,-7.1041,1253.1941,-3.3088,-8.4556,4.7283,1.9616,7.1257,-12.7595,620.1118,54.9163,100.2497,689.6829,669.7866,1679.2767,689.6829,1679.2767,52.4335,90.426,44.5867,11.1089,-22.0951,602.4472,583.1655,760.5418,602.4472,760.5418,-31.5599,-2.8276,-103.7556,-23.9717,9.2984,-65.4067,-93.1406,-86.9833,-33.69,9.2984,-106.2295,12.1576,14.1046,20.2067,121.3347,104.0099,116.768,121.3439,104.9756,130.3265,126.4173,53.543,67.6574,-7.462,21.3194,52.2771,-22.7644,88.3587,48.8638,-18.3392,627.7237,581.8056,627.7237,865.3249,865.3249,-35.2885,-7.5358,-95.2613,-23.7631,10.3963,-80.1846,-88.1469,-84.1943,4.7283,-12.7595,-0.2078,-1.0042,-3.3088,-9.73,-12.8248,-12.8248,-35.5324,-11.1274,-99.3894,19.7127,25.1748,18.7504,64.1352,475.3138,435.4007,1253.1941,475.3138,1253.1941,-3.0048,-8.7855,5.1288,1.0992
268_8,268,88.4,65.1,62.3703,62.0006,3.0692,4.2429,86.2984,3.8658,62.7465,2565.5215,-120.3512,86.2984,165.0214,24.3111,1731.9969,33.2196,-2.13,-14.3457,23.4002,8.341,24.4924,33.2691,-2.9467,-13.8444,35.3962,-5.4953,-6.8579,22.909,9.5309,9.6965,35.6268,-5.8566,-6.3568,1292.3732,-1.9437,-6.9174,4.4013,2.0133,7.0811,-12.8607,614.2007,54.4057,100.4137,634.0341,612.3552,1731.9969,634.0341,1731.9969,52.772,91.0306,37.2903,10.0799,1.797,587.2262,561.0562,780.826,587.2262,780.826,-33.2196,-2.13,-104.3457,-23.4002,8.341,-65.5076,-90.6213,-87.5259,-34.8948,8.341,-104.808,10.2709,12.5021,23.6837,122.77,104.2438,114.8016,123.334,105.383,130.9704,125.9914,50.2858,68.4111,-11.1976,24.1025,50.9582,-23.0667,90.3433,47.632,-16.6561,618.6097,568.7874,618.6097,902.9899,902.9899,-35.3962,-5.4953,-96.8579,-22.909,9.5309,-80.3035,-86.9965,-84.9786,4.4013,-12.8607,-0.1412,-0.6947,-2.1208,-7.7088,-12.9497,-12.9497,-35.9616,-9.7958,-98.8991,19.5051,21.9912,23.3369,57.8656,463.5877,419.0246,1292.3732,463.5877,1292.3732,-2.0475,-6.5414,4.6361,1.2072
271_1,271,92.3,62.8,64.104,62.378,4.2612,13.8311,111.8321,13.0206,67.918,2517.1602,-102.9732,111.8321,128.7863,20.9356,1556.0179,17.4856,8.4183,-22.7445,19.4469,8.9796,26.9494,15.9245,8.8278,-23.141,29.4926,-11.8973,-23.2499,28.1902,6.8787,2.3225,29.1326,-13.272,-22.9987,1397.3881,-10.8653,-19.1819,-6.8432,-6.6591,6.6654,-23.5668,646.4149,11.6579,100.055,747.3038,642.3346,1556.0179,747.3038,1556.0179,53.79,95.8901,11.7298,-17.3114,23.668,721.6735,697.8582,769.8372,721.6735,769.8372,-17.4856,8.4183,-112.7445,-19.4469,8.9796,-63.0506,-103.5907,-82.7361,-21.1376,11.7606,-113.1493,8.2189,12.2372,16.9912,131.576,52.8858,126.3542,136.3737,67.8785,136.3737,82.7159,45.0144,62.6966,-5.5139,36.7511,65.0313,-3.5428,89.6751,34.9341,19.7909,782.5627,709.681,782.5627,1046.4314,1046.4314,-29.4926,-11.8973,-113.2499,-28.1902,6.8787,-87.6775,-104.4811,-91.4248,-6.8432,-23.5668,-6.5459,-11.2581,-13.4054,-24.7032,-23.7648,-23.7648,-29.9034,-14.625,-113.2511,20.087,36.0667,25.638,77.6282,731.6009,643.8157,1397.3881,731.6009,1397.3881,-12.0356,-21.2501,-6.2153,1.2613
271_2,271,92.1,61.1,66.3431,65.5638,-7.3641,5.7273,111.9619,5.1165,67.9701,2500.1082,-105.8899,111.9619,74.2356,21.0866,1560.5627,18.2829,8.2798,-28.3239,17.136,9.4361,29.8789,14.1969,8.7249,-30.6245,27.6547,-11.0025,-27.1216,27.7406,7.4174,2.8721,26.7181,-13.3777,-26.7583,1261.8373,-8.5051,-18.6671,-5.0908,-8.0866,6.6383,-25.9635,583.1898,7.985,100.4941,784.7544,578.1614,1560.5627,784.7544,1560.5627,56.0958,94.2096,17.3274,-14.6639,72.4892,710.1367,669.5352,754.8211,710.1367,754.8211,-18.2829,8.2798,-118.3239,-17.136,9.4361,-60.1211,-113.6415,-92.2337,-20.4504,9.7983,-120.6271,6.8768,11.1472,14.1282,129.8192,48.3866,125.2315,135.3673,66.3652,135.3673,78.2869,44.8571,64.7308,-9.7457,35.4298,60.3434,-2.8014,87.3594,35.7551,14.4911,840.6298,669.1642,840.6298,1007.0162,1007.0162,-27.6547,-11.0025,-117.1216,-27.7406,7.4174,-87.1279,-110.5346,-101.0641,-5.0908,-25.9635,-2.3003,-10.5877,-12.4631,-22.8953,-26.8294,-26.8294,-29.0094,-13.4301,-117.1452,11.9439,38.6238,16.7464,98.7016,805.9874,582.5104,1261.8373,805.9874,1261.8373,-12.0108,-22.3665,-1.7728,1.1331
271_3,271,89.9,62.9,65.0553,63.6409,4.5738,12.1961,107.284,10.7648,65.5552,2418.447,-98.8252,107.284,-38.7544,21.7016,1564.1957,17.3989,8.9815,-23.8914,18.5848,9.0164,33.0501,15.3898,9.9555,-24.058,27.7028,-11.3591,-24.9119,26.9961,7.6844,4.7257,27.744,-13.28,-23.4735,1228.144,-9.0927,-19.0541,-7.3321,-6.1899,8.352,-26.8503,577.4622,13.3916,101.238,687.8268,591.7571,1564.1957,687.8268,1564.1957,58.5079,102.0862,11.4238,-10.8228,9.5079,744.625,733.89,746.6392,744.625,746.6392,-17.3989,8.9815,-113.8914,-18.5848,9.0164,-56.9499,-104.9929,-87.0322,-21.5329,13.3581,-114.1692,3.5627,13.3581,16.8398,131.0078,45.3824,121.6208,134.8939,61.9215,134.8939,75.1214,38.7304,63.9114,-4.0469,39.4977,68.1051,0.4997,88.9437,33.6342,10.8141,788.7724,726.6667,788.7724,970.8491,970.8491,-27.7028,-11.3591,-114.9119,-26.9961,7.6844,-85.2743,-104.2276,-95.0615,-7.3321,-26.8503,-6.154,-9.6667,-13.0456,-26.4139,-26.9763,-26.9763,-28.4676,-14.8857,-114.9475,11.58,38.1376,18.8077,76.7024,681.5483,606.9564,1228.144,681.5483,1228.144,-11.1586,-22.5195,-5.9111,1.4054
271_4,271,93.6,65.5,67.0456,61.8314,16.0457,19.8839,113.9627,17.6796,69.3375,2552.6323,-105.6906,113.9627,-44.642,20.8557,1657.0558,18.0793,5.6658,-23.746,17.1845,7.3256,27.94,12.5876,7.668,-26.737,27.1767,-11.1583,-25.56,25.6056,10.2615,5.4039,26.5569,-14.7445,-24.4462,1287.8843,-8.2245,-15.3954,-7.108,-6.663,9.7374,-20.2993,590.0801,10.2077,106.3545,859.6843,565.1769,1657.0558,859.6843,1657.0558,52.3709,98.1304,13.0162,-16.443,111.1678,721.4706,683.9579,735.9673,721.4706,735.9673,-18.0793,5.6658,-113.746,-17.1845,7.3256,-62.06,-108.7747,-88.5055,-19.7166,9.0401,-116.7401,7.8654,10.0745,14.2039,129.9271,45.5261,126.5151,134.7724,60.1155,134.7724,73.5239,37.1715,60.2745,-11.0073,41.8541,61.579,-1.7524,90.6788,31.806,49.906,902.7336,689.0271,902.7336,1012.821,1012.821,-27.1767,-11.1583,-115.56,-25.6056,10.2615,-84.5961,-107.7951,-98.01,-7.108,-20.2993,-3.9442,-10.4923,-14.0943,-22.6362,-21.7782,-21.7782,-27.9923,-14.8158,-115.7834,21.1679,36.9457,27.2444,108.193,913.4122,659.0289,1287.8843,913.4122,1287.8843,-13.2695,-22.3606,-2.8104,1.3873
271_5,271,91.2,60.8,66.0946,64.2222,7.853,13.3636,109.3972,11.8321,66.61,2452.2317,-106.36,109.3972,-61.4374,21.1318,1597.2128,18.2578,7.0405,-22.5126,18.2626,8.5276,32.7409,13.8202,9.0473,-29.9921,27.1744,-10.997,-25.2795,26.5435,9.8038,6.8639,26.2122,-13.5878,-26.4869,1323.2736,-7.8037,-16.2025,-8.4996,-6.1192,9.7497,-23.71,668.8428,20.04,109.3064,830.4245,521.9658,1597.2128,830.4245,1597.2128,53.2758,81.634,13.7594,-13.2743,150.6094,710.4115,645.082,750.3457,710.4115,750.3457,-18.2578,7.0405,-112.5126,-18.2626,8.5276,-57.2591,-112.1072,-89.72,-19.2443,12.2953,-119.9946,7.7366,12.4236,16.7903,131.5792,43.8684,128.3984,137.5957,63.8531,137.5957,78.4974,39.2891,60.8194,-8.5931,36.9946,61.5595,6.4783,85.7877,36.3747,50.1262,866.5192,650.986,866.5192,983.3972,983.3972,-27.1744,-10.997,-115.2795,-26.5435,9.8038,-83.1361,-111.209,-99.4295,-8.4996,-23.71,-4.692,-11.4807,-12.0386,-23.1398,-25.4234,-25.4234,-28.6258,-14.8019,-116.7634,19.694,38.8193,25.7145,120.3493,801.9252,507.8626,1323.2736,801.9252,1323.2736,-11.822,-22.8076,-2.1237,1.3309
